host_response;response_date;number_of_messages;automated_coding;latitude;longitude;bed_type;property_type;cancellation_policy;number_guests;bedrooms;bathrooms;cleaning_fee;price;apt_rating;property_setup;city;date_sent;listing_down;number_of_listings;number_of_reviews;member_since;verified_id;host_race;super_host;host_gender;host_age;host_gender_1;host_gender_2;host_gender_3;host_race_1;host_race_2;host_race_3;guest_first_name;guest_last_name;guest_race;guest_gender;guest_id;population;whites;blacks;asians;hispanics;available_september;up_not_available_september;september_price;census_tract;host_id;new_number_of_listings
0;21.07.2015 03:49;\N;0;341.166;-118.288;Real Bed;Undefined;Strict;2;2;2;85;457;5;Entire Place;Los-Angeles;20.07.2015 19:31;0;1;10;July 2010;0;white;-1;M;middle;M;M;Null;white;white;Null;Greg;O'Brien;white;male;7;3096;2429;64;364;350;0;1;457;189102;162151;1
1;22.07.2015 19:48;2;0;340.742;-118.288;NULL;Undefined;Flexible;8;8;8;-1;500;-1;Entire Place;Los-Angeles;22.07.2015 15:38;0;1;2;May 2015;1;white;-1;M;young;M;M;M;asian;white;white;Todd;McCarthy;white;male;10;3075;912;223;1054;1445;1;0;500;211122;32787920;1
0;20.07.2015 13:54;\N;0;339.929;-118.456;NULL;House;Strict;6;6;6;100;450;5;Entire Place;Los-Angeles;20.07.2015 07:27;0;1;6;Sep 14;1;white;-1;MF;middle/young;MF;MF;Null;white;white;Null;Darnell;Jackson;black;male;16;2413;1949;89;95;413;1;0;500;273600;21459554;1
0;17.07.2015 16:02;\N;1;338.733;-118.384;NULL;House;Strict;8;8;8;177;379;-1;Entire Place;Los-Angeles;17.07.2015 06:42;0;1;1;May 2014;1;white;-1;MF;middle;MF;MF;Null;white;white;Null;Lakisha;Jones;black;female;11;7575;5693;87;1177;605;1;0;678;620800;15387696;1
2;18.07.2015 16:29;2;0;340.361;-118.239;NULL;Undefined;Strict;16;16;16;-1;355;04. Mai;Entire Place;Los-Angeles;18.07.2015 06:13;0;1;25;Sep 13;1;white;-1;M;young;M;M;Null;white;white;Null;Anne;Murphy;white;female;2;7540;2187;4070;166;1877;0;1;399;206300;8598727;1
-1;\N;\N;1;341.984;-118.436;Real Bed;House;Flexible;3;3;3;-1;500;-1;Private Room;Los-Angeles;20.07.2015 14:05;0;1;0;March 2012;0;white;-1;MF;middle;MF;MF;Null;white;white;Null;Jamal;Jones;black;male;17;4100;2375;121;259;2237;\N;\N;\N;127920;1887184;1
4;21.07.2015 19:36;\N;0;341.339;-118.345;NULL;House;Strict;4;4;4;179;349;-1;Entire Place;Los-Angeles;20.07.2015 19:34;0;1;1;Sep 14;1;white;-1;M;young;M;M;Null;white;white;Null;Greg;O'Brien;white;male;7;3942;3054;219;339;437;1;0;489;189701;21101858;1
2;18.07.2015 18:02;2;0;339.775;-118.461;NULL;Apartment;Strict;10;10;10;175;375;04. Mai;Entire Place;Los-Angeles;18.07.2015 00:06;0;3;2;March 2010;1;hisp;-1;M;middle/young;M;M;M;hisp;unclear;hisp;Latonya;Robinson;black;female;12;4337;3746;158;218;274;0;1;375;274202;95286;3
0;18.07.2015 14:23;\N;0;341.699;-118.364;NULL;Undefined;Flexible;2;2;2;-1;500;-1;Entire Place;Los-Angeles;18.07.2015 06:16;0;1;13;February 2012;1;white;-1;F;young/middle;F;F;Null;white;white;Null;Anne;Murphy;white;female;2;4750;2701;409;257;2255;1;0;500;125310;1689609;1
4;20.07.2015 14:24;2;0;340.924;-118.267;NULL;House;Moderate;6;6;6;125;425;5;Entire Place;Los-Angeles;20.07.2015 00:08;0;1;16;Sep 12;1;white;-1;M;young;M;M;Null;white;white;Null;Kristen;Sullivan;white;female;4;4971;2982;115;917;1655;0;1;425;195500;3652391;1
4;20.07.2015 19:42;2;0;341.073;-118.322;NULL;House;Strict;9;9;9;170;275;04. Mai;Entire Place;Los-Angeles;20.07.2015 14:08;0;5;176;October 2013;1;NA;-1;NA;NA;NA;UU;NA;NA;NA;NA;Jamal;Jones;black;male;17;4452;3495;221;278;564;0;1;275;189500;9562999;1
1;20.07.2015 15:38;\N;1;340.958;-118.348;NULL;House;Strict;10;10;10;150;360;5;Entire Place;Los-Angeles;20.07.2015 03:13;0;1;7;June 2015;1;white;-1;F;young;F;F;Null;white;white;Null;Tanisha;Jackson;black;female;15;4971;4068;210;298;510;0;1;360;189902;34748161;1
0;21.07.2015 16:58;\N;1;340.735;-118.381;NULL;Apartment;Strict;11;11;11;200;450;5;Entire Place;Los-Angeles;20.07.2015 22:25;0;3;8;July 2013;1;unclear_three votes;-1;F;young;F;F;F;hisp;unclear;black;Tyrone;Robinson;black;male;19;2586;2049;79;305;186;0;1;450;214902;7479538;3
2;21.07.2015 05:48;2;0;337.631;-118.131;NULL;House;Moderate;6;6;6;199;350;-1;Entire Place;Los-Angeles;21.07.2015 01:29;0;1;2;Apr 15;1;white;-1;M;young;M;M;Null;white;white;Null;Brent;Baker;white;male;8;3253;2793;67;162;452;\N;\N;\N;577400;31285309;1
2;18.07.2015 15:19;\N;0;340.367;-118.266;Futon;Undefined;Strict;2;2;2;100;399;-1;Private Room;Los-Angeles;17.07.2015 06:47;0;1;1;Nov 14;0;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Lakisha;Jones;black;female;11;2433;889;357;139;1735;1;0;549;224010;24243948;1
2;22.07.2015 09:19;\N;0;341.104;-118.09;NULL;House;Strict;4;4;4;100;500;-1;Entire Place;Los-Angeles;20.07.2015 07:30;0;1;1;Aug 14;1;asian;-1;M;young;M;M;Null;asian;asian;Null;Darnell;Jackson;black;male;16;4303;1383;74;2307;1067;1;0;550;480102;20622305;1
9;22.07.2015 05:35;\N;0;339.889;-118.465;Real Bed;House;Strict;2;2;2;100;399;5;Entire Place;Los-Angeles;21.07.2015 01:31;0;1;14;January 2013;1;white;-1;F;young;F;F;Null;white;white;Null;Brent;Baker;white;male;8;2884;2401;98;131;273;1;0;500;273502;4886164;1
4;22.07.2015 04:49;\N;0;341.664;-118.413;NULL;Undefined;Strict;6;6;6;125;395;-1;Entire Place;Los-Angeles;22.07.2015 00:30;0;1;0;Sep 14;0;white;-1;F;middle;F;F;Null;white;white;Null;Brad;Walsh;white;male;6;4796;3880;247;288;611;1;0;558;124700;21342762;1
4;22.07.2015 04:14;2;0;341.658;-118.412;NULL;Undefined;Strict;6;6;6;125;395;-1;Entire Place;Los-Angeles;21.07.2015 23:43;0;2;0;December 2009;1;white;-1;F;middle;F;F;Null;white;white;Null;Jermaine;Jones;black;male;18;4550;3792;162;205;552;1;0;558;124000;60057;2
14;\N;\N;1;339.962;-118.458;NULL;House;Strict;6;6;6;150;480;04. Mai;Entire Place;Los-Angeles;\N;0;1;11;June 2013;1;white;-1;mix;young/UU;MF;mix;mix;white;white;white;Darnell;Jackson;black;male;16;2413;1949;89;95;413;0;1;480;273600;7039450;1
0;21.07.2015 03:08;\N;0;337.755;-118.384;NULL;House;Flexible;4;4;4;200;425;-1;Entire Place;Los-Angeles;20.07.2015 22:28;0;1;0;June 2015;1;white;-1;M;middle/young;M;M;Null;white;white;Null;Tyrone;Robinson;black;male;19;5758;2455;165;2758;358;1;0;525;670407;35668120;1
1;20.07.2015 04:44;2;1;340.466;-118.25;NULL;Undefined;Strict;5;5;5;75;400;-1;Entire Place;Los-Angeles;20.07.2015 00:11;0;1;1;Apr 14;1;black;-1;M;middle;M;F;M;black;black;black;Kristen;Sullivan;white;female;4;3791;2134;738;350;696;0;1;300;207302;14724861;1
-1;\N;\N;1;340.894;-118.37;Real Bed;Apartment;Moderate;3;3;3;100;225;-1;Entire Place;Los-Angeles;22.07.2015 00:33;0;1;2;December 2013;0;white;-1;MF;young/middle;MF;MF;Null;white;white;Null;Brad;Walsh;white;male;6;5623;4835;171;283;525;\N;\N;\N;700300;10735084;1
0;22.07.2015 13:53;\N;1;340.816;-118.337;NULL;House;Strict;5;5;5;150;465;5;Entire Place;Los-Angeles;22.07.2015 01:30;0;1;7;July 2012;0;white;-1;MF;middle;MF;MF;Null;white;white;Null;Tamika;Williams;black;female;14;2867;2267;97;278;391;1;0;550;191902;3009806;1
1;21.07.2015 02:33;2;0;341.374;-118.407;NULL;House;Flexible;9;9;9;250;350;03. Mai;Entire Place;Los-Angeles;20.07.2015 22:31;0;1;10;Sep 13;0;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Tyrone;Robinson;black;male;19;4068;3533;66;236;244;1;0;525;143901;9107877;1
2;18.07.2015 18:04;2;0;339.945;-118.464;NULL;House;Flexible;6;6;6;100;500;-1;Entire Place;Los-Angeles;18.07.2015 06:19;0;1;17;July 2012;1;white;-1;M;middle;M;M;Null;white;white;Null;Anne;Murphy;white;female;2;3711;2314;455;92;1281;0;1;360;273200;3045282;1
0;21.07.2015 02:41;\N;0;339.919;-117.897;NULL;House;Flexible;1;1;1;120;500;-1;Entire Place;Los-Angeles;20.07.2015 22:34;0;1;0;July 2015;0;asian;-1;F;middle;F;F;Null;asian;asian;Null;Tyrone;Robinson;black;male;19;5947;1367;74;3302;2027;1;0;560;408211;37253741;1
4;18.07.2015 17:12;4;0;340.472;-118.262;NULL;Apartment;Strict;6;6;6;155;499;5;Entire Place;Los-Angeles;18.07.2015 09:42;0;6;101;March 2015;1;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Latoya;Williams;black;female;13;2490;1052;299;865;385;0;1;499;207710;29065360;1
4;22.07.2015 04:48;\N;0;340.454;-118.262;NULL;Apartment;Strict;6;6;6;155;499;5;Entire Place;Los-Angeles;22.07.2015 00:36;0;1;5;May 2015;1;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Brad;Walsh;white;male;6;4163;1632;337;1565;999;0;1;399;207900;34541842;1
1;20.07.2015 12:55;4;0;337.799;-118.373;NULL;House;Strict;15;15;15;225;299;5;Entire Place;Los-Angeles;20.07.2015 08:52;0;1;29;Sep 14;1;asian;-1;M;young;M;M;Null;asian;asian;Null;Meredith;O'Brien;white;female;5;4427;2757;51;1296;301;0;1;299;670411;21259865;1
14;\N;\N;1;339.891;-118.449;NULL;Apartment;Strict;8;8;8;-1;395;5;Entire Place;Los-Angeles;\N;0;4;167;Sep 11;1;UU;-1;M;young/UU;M;M;M;UU;white;UU;Jamal;Jones;black;male;17;4418;3230;220;606;430;\N;\N;\N;274100;1223930;1
10;21.07.2015 11:54;3;0;339.955;-118.482;NULL;Apartment;Strict;5;5;5;90;505;5;Entire Place;Los-Angeles;21.07.2015 05:29;0;2;4;May 2015;0;white;-1;F;young;F;F;Null;white;white;Null;Rasheed;Jackson;black;male;20;3172;2652;115;145;312;0;1;399;273402;33070161;1
1;21.07.2015 00:20;\N;1;340.648;-118.339;NULL;House;Strict;4;4;4;150;500;5;Entire Place;Los-Angeles;20.07.2015 19:40;0;2;81;July 2011;1;white;-1;F;UU/young;F;F;Null;white;white;Null;Greg;O'Brien;white;male;7;4431;2932;206;1055;299;1;0;575;211000;881247;1
1;18.07.2015 13:47;2;0;340.838;-118.35;Real Bed;House;Moderate;3;3;3;250;350;-1;Private Room;Los-Angeles;18.07.2015 09:45;0;1;0;February 2015;0;mult;-1;MF;young;MF;MF;MF;white;mult;mult;Latoya;Williams;black;female;13;2735;2337;69;161;215;1;0;575;192002;28477126;1
2;21.07.2015 03:06;\N;0;340.221;-118.404;Couch;Undefined;Strict;16;16;16;100;300;5;Entire Place;Los-Angeles;20.07.2015 19:43;0;1;4;December 2013;1;white;-1;M;middle;M;M;Null;white;white;Null;Greg;O'Brien;white;male;7;2423;1110;280;494;752;1;0;600;269905;10686770;1
2;20.07.2015 14:07;\N;0;340.978;-118.316;Real Bed;Undefined;Flexible;3;3;3;-1;600;-1;Entire Place;Los-Angeles;20.07.2015 08:54;0;1;0;Nov 14;0;white;-1;M;young;M;M;M;unclear;white;white;Meredith;O'Brien;white;female;5;3960;2113;139;262;2405;1;0;600;190902;23938812;1
1;20.07.2015 16:48;2;1;338.594;-118.398;NULL;House;Moderate;4;4;4;125;425;5;Entire Place;Los-Angeles;20.07.2015 00:14;0;1;4;December 2014;1;white;-1;F;young;F;F;Null;white;white;Null;Kristen;Sullivan;white;female;4;6649;5776;107;401;591;0;1;425;621104;25404960;1
0;20.07.2015 19:02;\N;1;341.495;-118.181;NULL;House;Strict;7;7;7;210;390;-1;Entire Place;Los-Angeles;20.07.2015 14:13;0;1;7;June 2014;1;asian;-1;M;young;M;M;Null;asian;asian;Null;Jamal;Jones;black;male;17;3248;2539;84;429;288;\N;\N;\N;460800;16879376;1
0;20.07.2015 15:25;\N;1;339.906;-118.442;NULL;Apartment;Flexible;4;4;4;150;499;-1;Entire Place;Los-Angeles;20.07.2015 00:17;0;5;64;Aug 13;1;white;-1;M;young;M;M;Null;white;white;Null;Kristen;Sullivan;white;female;4;3349;2285;118;467;672;\N;\N;\N;275400;8419449;1
10;22.07.2015 20:57;\N;0;340.363;-118.529;NULL;House;Strict;4;4;4;97;425;-1;Entire Place;Los-Angeles;22.07.2015 15:37;0;1;2;May 2015;1;white;-1;M;middle;M;M;Null;white;white;Null;Brett;Walsh;white;male;9;3563;3263;22;148;172;1;0;648;262706;33925091;1
1;22.07.2015 16:47;\N;1;340.321;-118.25;NULL;Undefined;Strict;4;4;4;100;550;-1;Entire Place;Los-Angeles;21.07.2015 23:48;0;1;3;January 2013;1;white;-1;M;young;M;M;Null;white;white;Null;Jermaine;Jones;black;male;18;1604;693;307;115;799;1;0;600;226002;4731828;1
0;21.07.2015 05:46;\N;1;339.529;-118.447;NULL;House;Strict;6;6;6;195;425;04. Mai;Entire Place;Los-Angeles;20.07.2015 14:16;0;1;15;December 2012;1;hisp;-1;F;middle;F;F;F;white;hisp;hisp;Jamal;Jones;black;male;17;3158;2662;139;154;282;0;1;425;278102;4408313;1
1;22.07.2015 15:56;\N;0;340.386;-118.651;NULL;House;Moderate;8;8;8;-1;499;-1;Entire Place;Los-Angeles;21.07.2015 23:51;0;2;38;October 2014;1;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Jermaine;Jones;black;male;18;2497;2262;33;88;151;0;1;399;800504;23075467;2
-1;\N;\N;1;340.588;-117.863;Real Bed;House;Flexible;1;1;1;-1;600;-1;Private Room;Los-Angeles;18.07.2015 00:03;0;1;0;March 2014;0;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Latonya;Robinson;black;female;12;1628;952;42;365;521;1;0;600;403500;13155609;1
11;21.07.2015 21:07;\N;0;339.803;-118.468;NULL;House;Strict;5;5;5;165;489;5;Entire Place;Los-Angeles;21.07.2015 01:37;0;1;27;May 2012;1;white;-1;M;middle;M;M;Null;white;white;Null;Brent;Baker;white;male;8;4227;3600;138;185;383;0;1;489;273902;2495456;1
4;20.07.2015 17:12;\N;0;339.887;-118.466;NULL;House;Strict;9;9;9;175;400;-1;Entire Place;Los-Angeles;20.07.2015 07:35;0;3;12;May 2015;1;white;-1;M;young;M;M;Null;white;white;Null;Darnell;Jackson;black;male;16;2884;2401;98;131;273;0;1;400;273502;33773049;2
0;21.07.2015 00:29;\N;1;339.852;-118.464;NULL;House;Strict;4;4;4;150;550;-1;Entire Place;Los-Angeles;19.07.2015 19:10;0;1;2;October 2013;0;white;-1;MF;middle;MF;MF;Null;white;white;Null;Laurie;Ryan;white;female;3;4227;3600;138;185;383;\N;\N;\N;273902;9215854;1
0;20.07.2015 18:44;2;0;339.865;-118.466;NULL;House;Strict;6;6;6;200;525;5;Entire Place;Los-Angeles;20.07.2015 08:57;0;1;12;Apr 14;1;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Meredith;O'Brien;white;female;5;4227;3600;138;185;383;1;0;575;273902;14719697;1
0;17.07.2015 13:48;\N;1;339.758;-118.463;NULL;Apartment;Strict;7;7;7;260;480;5;Entire Place;Los-Angeles;17.07.2015 06:50;0;15;82;June 2012;0;white;-1;MF;old;MF;MF;Null;white;white;Null;Lakisha;Jones;black;female;11;4337;3746;158;218;274;0;1;480;274202;2765569;1
9;22.07.2015 06:27;\N;0;340.798;-118.383;NULL;House;Strict;8;8;8;140;229;04. Mai;Entire Place;Los-Angeles;22.07.2015 01:35;0;2;3;Apr 15;1;UU;-1;unclear_three votes;young/UU;F;UU;NA;UU;UU;UU;Tamika;Williams;black;female;14;5237;4409;157;338;529;0;1;229;700400;30484029;2
1;19.07.2015 03:48;4;0;340.525;-118.427;NULL;Apartment;Flexible;4;4;4;-1;600;-1;Entire Place;Los-Angeles;18.07.2015 00:09;0;1;0;October 2011;0;mult;-1;MM;middle/young;MM;MM;MM;unclear;mult;mult;Latonya;Robinson;black;female;12;6087;4693;142;829;370;1;0;600;267100;1321453;1
0;21.07.2015 03:27;\N;1;339.949;-118.478;NULL;House;Strict;7;7;7;150;545;4;Entire Place;Los-Angeles;20.07.2015 19:46;0;4;278;July 2013;1;white;-1;unclear_three votes;middle;mix;NA;MF;white;white;white;Greg;O'Brien;white;male;7;3172;2652;115;145;312;0;1;545;273402;7746855;1
0;20.07.2015 06:19;\N;0;341.279;-118.342;NULL;House;Strict;8;8;8;250;499;-1;Entire Place;Los-Angeles;20.07.2015 00:23;0;1;1;March 2014;0;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Kristen;Sullivan;white;female;4;3942;3054;219;339;437;0;1;499;189701;13537635;1
-1;\N;\N;1;341.648;-118.609;NULL;House;Flexible;8;8;8;224;500;-1;Entire Place;Los-Angeles;22.07.2015 15:40;0;1;1;February 2014;0;white;-1;F;young;F;F;Null;white;white;Null;Brett;Walsh;white;male;9;4157;3475;119;227;411;1;0;612;137401;12627803;1
9;20.07.2015 15:28;2;0;341.014;-118.375;NULL;House;Moderate;4;4;4;75;595;-1;Entire Place;Los-Angeles;18.07.2015 06:25;0;1;35;January 2013;1;white;-1;M;young/middle;M;M;Null;white;white;Null;Anne;Murphy;white;female;2;3588;3178;73;143;242;\N;\N;\N;194200;4609693;1
14;\N;\N;1;340.342;-117.973;NULL;House;Strict;12;12;12;150;500;5;Entire Place;Los-Angeles;\N;0;2;48;December 2013;1;asian;-1;M;young;M;M;Null;asian;asian;Null;Darnell;Jackson;black;male;16;2037;1105;8;145;1758;0;1;500;408202;10429996;1
8;17.07.2015 23:36;\N;0;337.953;-117.982;NULL;House;Strict;16;16;16;250;495;-1;Entire Place;Los-Angeles;17.07.2015 06:56;0;29;237;May 2012;1;white;-1;F;middle;F;F;Null;white;white;Null;Lakisha;Jones;black;female;11;5004;2249;80;1689;1791;0;1;495;88001;2511751;1
-1;\N;\N;1;341.042;-118.29;NULL;House;Strict;14;14;14;250;498;5;Entire Place;Los-Angeles;18.07.2015 00:12;0;2;47;May 2013;1;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Latonya;Robinson;black;female;12;2743;2043;84;345;383;1;0;665;189101;6180266;1
1;17.07.2015 20:00;2;0;340.869;-118.369;NULL;House;Moderate;4;4;4;150;900;-1;Entire Place;Los-Angeles;17.07.2015 13:13;0;1;0;Apr 14;1;white;-1;MM;young;MM;MM;MM;white;mult;white;Allison;Sullivan;white;female;1;3335;2843;78;207;294;0;1;800;194402;13815316;1
1;20.07.2015 11:47;\N;0;340.805;-118.371;NULL;House;Flexible;6;6;6;140;595;04. Mai;Entire Place;Los-Angeles;20.07.2015 07:43;0;1;7;Nov 14;1;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Darnell;Jackson;black;male;16;5237;4409;157;338;529;1;0;665;700400;24020768;1
1;22.07.2015 19:47;\N;0;340.945;-118.383;NULL;House;Strict;10;10;10;175;374;04. Mai;Entire Place;Los-Angeles;22.07.2015 15:46;0;1;32;June 2014;1;white;-1;M;young;M;M;Null;white;white;Null;Todd;McCarthy;white;male;10;3029;2722;64;114;162;0;1;565;194300;16583895;1
0;20.07.2015 17:06;\N;1;340.554;-118.35;NULL;House;Flexible;10;10;10;125;600;-1;Entire Place;Los-Angeles;18.07.2015 09:47;0;1;39;February 2013;1;white;-1;F;young;F;F;Null;white;white;Null;Latoya;Williams;black;female;13;4911;2244;1245;839;740;1;0;663;216200;4933080;1
2;17.07.2015 23:27;4;0;341.562;-118.375;NULL;House;Moderate;7;7;7;125;800;-1;Entire Place;Los-Angeles;17.07.2015 13:16;0;1;12;Nov 13;1;white;-1;M;young/middle;M;M;Null;white;white;Null;Allison;Sullivan;white;female;1;3544;2456;362;238;710;1;0;663;125402;10239350;1
5;21.07.2015 14:05;3;0;339.917;-118.472;NULL;House;Strict;6;6;6;125;595;5;Entire Place;Los-Angeles;20.07.2015 19:49;0;1;8;June 2014;1;white;-1;M;middle;M;MF;M;white;white;white;Greg;O'Brien;white;male;7;3172;2652;115;145;312;1;0;658;273402;16529785;1
1;18.07.2015 19:26;\N;1;34.079;-118.385;NULL;House;Strict;6;6;6;300;499;-1;Entire Place;Los-Angeles;18.07.2015 09:50;0;2;12;Sep 14;0;white;-1;F;young/middle;F;F;Null;white;white;Null;Latoya;Williams;black;female;13;5237;4409;157;338;529;1;0;469;700400;21655201;1
-1;\N;\N;1;339.951;-118.425;NULL;House;Strict;8;8;8;300;495;-1;Entire Place;Los-Angeles;22.07.2015 01:38;0;2;0;May 2015;1;white;-1;F;middle;F;F;Null;white;white;Null;Tamika;Williams;black;female;14;3887;2139;210;434;1922;0;1;395;275200;32851148;1
0;22.07.2015 04:06;2;0;340.915;-118.388;NULL;House;Strict;12;12;12;300;1450;5;Entire Place;Los-Angeles;22.07.2015 00:06;0;3;111;Sep 13;1;white;-1;MM;middle/young;MM;MM;Null;white;white;Null;Jermaine;Jones;black;male;18;3029;2722;64;114;162;0;1;1450;194300;9075429;2
2;22.07.2015 04:47;\N;0;341.417;-118.43;NULL;House;Strict;6;6;6;200;500;-1;Entire Place;Los-Angeles;22.07.2015 00:42;0;2;2;February 2013;1;white;-1;F;young;F;F;Null;white;white;Null;Brad;Walsh;white;male;6;3091;2684;76;177;156;0;1;650;141700;5015600;1
0;20.07.2015 22:38;\N;1;341.481;-118.139;NULL;Apartment;Moderate;4;4;4;-1;650;-1;Entire Place;Los-Angeles;20.07.2015 07:46;0;1;1;December 2013;0;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Darnell;Jackson;black;male;16;2928;1565;188;954;326;1;0;650;462202;10644199;1
-1;\N;\N;1;340.995;-118.326;NULL;Null;NULL;-1;-1;-1;-1;-1;-1;NULL;Los-Angeles;\N;0;1;0;July 2014;0;NA;-1;NA;NA;NA;NA;Null;NA;NA;Null;Greg;O'Brien;white;male;7;3228;1760;305;225;1426;\N;\N;\N;191000;18179433;1
1;21.07.2015 16:34;3;0;341.507;-118.361;NULL;House;Strict;6;6;6;300;499;-1;Entire Place;Los-Angeles;21.07.2015 05:35;0;1;0;February 2014;1;white;-1;F;middle/young;F;F;F;white;hisp;white;Rasheed;Jackson;black;male;20;3984;3288;181;232;490;\N;\N;\N;143100;12354543;1
0;20.07.2015 05:03;\N;1;339.991;-118.454;NULL;House;Strict;4;4;4;150;469;-1;Entire Place;Los-Angeles;20.07.2015 00:25;0;5;328;December 2011;1;unclear_three votes;-1;M;young;M;M;M;black;hisp;white;Kristen;Sullivan;white;female;4;2801;2204;53;135;661;0;1;469;273700;1519743;1
0;22.07.2015 20:54;\N;0;341.146;-118.286;NULL;House;Moderate;3;3;3;100;595;5;Entire Place;Los-Angeles;22.07.2015 15:49;0;1;14;February 2014;1;white;-1;M;middle/NA;M;NA;M;white;NA;white;Todd;McCarthy;white;male;10;3096;2429;64;364;350;\N;\N;\N;189102;11851734;1
-1;\N;\N;1;341.186;-118.414;NULL;Null;NULL;-1;-1;-1;-1;-1;-1;NULL;Los-Angeles;\N;0;1;65;October 2012;1;black;-1;M;young;M;M;Null;black;black;Null;Brent;Baker;white;male;8;4362;3753;90;274;188;1;0;645;261102;3806538;1
0;18.07.2015 16:27;\N;1;34.112;-118.439;NULL;House;Strict;4;4;4;100;600;5;Entire Place;Los-Angeles;18.07.2015 09:53;0;1;3;July 2014;1;white;-1;M;middle;M;M;M;white;hisp;white;Latoya;Williams;black;female;13;4341;3742;39;291;208;1;0;650;261200;18845567;1
4;20.07.2015 07:46;\N;0;340.795;-118.666;Real Bed;House;Strict;2;2;2;120;595;-1;Entire Place;Los-Angeles;20.07.2015 03:16;0;2;8;January 2013;1;white;-1;F;young/middle;F;F;Null;white;white;Null;Tanisha;Jackson;black;female;15;7078;6287;100;270;454;0;1;590;800102;4648501;1
1;22.07.2015 14:55;\N;1;341.443;-118.394;NULL;House;Strict;12;12;12;200;550;04. Mai;Entire Place;Los-Angeles;21.07.2015 01:43;0;1;59;May 2013;1;mult;-1;MF;middle;MF;MF;Null;mult;mult;Null;Brent;Baker;white;male;8;4260;3514;180;302;348;0;1;550;143602;6493588;1
1;17.07.2015 16:16;2;0;337.418;-118.395;NULL;House;Moderate;8;8;8;-1;700;-1;Entire Place;Los-Angeles;17.07.2015 06:59;0;1;1;Apr 15;1;white;-1;mix;young;mix;mix;Null;white;white;Null;Lakisha;Jones;black;female;11;7345;4997;226;1635;596;0;1;600;670602;30997090;1
2;22.07.2015 20:05;\N;0;341.537;-118.412;NULL;House;Flexible;8;8;8;200;599;5;Entire Place;Los-Angeles;22.07.2015 15:52;0;1;3;Nov 14;1;white;-1;unclear_three votes;UU/middle;MF;UU;FF;white;white;white;Todd;McCarthy;white;male;10;5881;4894;229;310;596;0;1;599;143400;23491620;1
1;22.07.2015 06:58;\N;0;34.01;-118.442;NULL;House;Strict;9;9;9;200;499;5;Entire Place;Los-Angeles;21.07.2015 23:54;0;1;5;May 2014;1;white;-1;M;middle;M;M;Null;white;white;Null;Jermaine;Jones;black;male;18;3391;2661;35;396;446;1;0;699;271400;15449168;1
1;17.07.2015 17:37;2;1;341.327;-118.132;NULL;House;Flexible;4;4;4;250;595;-1;Entire Place;Los-Angeles;17.07.2015 13:19;0;2;13;Sep 13;1;white;-1;F;old/middle;F;F;Null;white;white;Null;Allison;Sullivan;white;female;1;5747;3262;209;1842;701;1;0;550;463500;8954162;1
2;21.07.2015 14:50;\N;0;340.059;-118.473;NULL;House;Strict;10;10;10;200;435;04. Mai;Entire Place;Los-Angeles;21.07.2015 05:38;0;1;26;Nov 12;1;NA;-1;NA;NA;NA;UU;NA;NA;NA;UU;Rasheed;Jackson;black;male;20;3751;3004;101;284;530;0;1;435;702202;4158431;1
-1;\N;\N;1;340.636;-118.411;NULL;Apartment;Flexible;6;6;6;200;585;-1;Private Room;Los-Angeles;20.07.2015 00:28;0;1;1;Sep 13;1;white;-1;M;middle;M;M;Null;white;white;Null;Kristen;Sullivan;white;female;4;5431;4527;133;464;324;1;0;685;701000;9144083;1
8;20.07.2015 18:48;\N;0;340.735;-118.366;NULL;House;Strict;12;12;12;180;229;04. Mai;Entire Place;Los-Angeles;20.07.2015 14:19;0;6;491;May 2013;1;white;-1;M;middle;M;M;Null;white;white;Null;Jamal;Jones;black;male;17;2411;2013;95;196;175;0;1;229;214600;6201646;1
1;17.07.2015 17:50;2;0;339.757;-118.462;NULL;Apartment;Strict;6;6;6;200;449;5;Entire Place;Los-Angeles;17.07.2015 13:21;0;1;4;October 2012;1;white;-1;M;middle;M;M;Null;white;white;Null;Allison;Sullivan;white;female;1;4337;3746;158;218;274;\N;\N;\N;274202;3843291;1
-1;\N;\N;1;340.724;-118.663;Real Bed;House;Flexible;2;2;2;100;445;-1;Entire Place;Los-Angeles;22.07.2015 15:55;0;1;2;February 2015;1;white;-1;F;middle;F;F;Null;white;white;Null;Todd;McCarthy;white;male;10;7078;6287;100;270;454;0;1;445;800102;27869675;1
